code,descripcion,costo,precio1,precio2,precio3,precio4,precio5
7798286430224,PAN DULCE PANDLCHITO ,308,0,0,0,0,0
7798286430514,PAN CON SEMILLAS PANDOLCHITO 550GR,873,0,0,0,0,0
7798286430569,PAN MAXI HAMBURGUESA,177,0,0,0,0,0
7798286430644,PAN CON SEMILLAS PANDOLCHITO 550GR,873,0,0,0,0,0
7798286430736,PAN DE MESA X 310 G,412,0,0,0,0,0
7798286430743,PAN DE MESA GRANDE X540G,698,0,0,0,0,0
7798287110019,REBOSADOR X 500 GR.,"7,5",0,0,0,0,0
7798287110033,REBOZADOR X 1 KG.,16,0,0,0,0,0
7798287110071,BOCADITOS DE ARROZ ,10,0,0,0,0,0
7798287110132,PAN RALLADO X 500 GR.,"7,5",0,0,0,0,0
7798287110149,PAN RALLADO X 1 KG.,16,0,0,0,0,0
7798287610014,JUGO BIG C,240,0,0,0,0,0
7798287610021,JUGO BIG C,"64,1",0,0,0,0,0
7798287610038,JUGO BIG C,210,0,0,0,0,0
7798287610045,JUGO BIG C,"64,1",0,0,0,0,0
7798287610076,JUGO BIG C,240,0,0,0,0,0
7798287610083,JUGO BIG C,"64,1",0,0,0,0,0
7798287610229,PURE BIG ,55,0,0,0,0,0
7798289510015,HARINA SICSA TIPO 000 X 1K,80,0,0,0,0,0
7798289510039,HARINA SICSA LEUDANTE X 1K,120,0,0,0,0,0
7798290580052,JUGO TUTTI X200ML,170,0,0,0,0,0
7798290580069,JUGO TUTTI,159,0,0,0,0,0
7798290580083,JUGO TUTTI X200ML,170,0,0,0,0,0
7798290580090,JUGO TUTTI X1L,518,0,0,0,0,0
7798290580113,JUGO TUTTI X 200 ,170,0,0,0,0,0
7798290580120,JUGO TUTTI X1L,518,0,0,0,0,0
7798290580144,JUGO TUTTI X200ML,66,0,0,0,0,0
7798290580151,JUGO TUTTI X1L,159,0,0,0,0,0
7798290580175,JUGO TUTTI X200ML,66,0,0,0,0,0
7798290580182,JUGO TUTTI X1L,159,0,0,0,0,0
7798290580205,MR CHOCO CHOCOLATADA,"70,66",0,0,0,0,0
7798290580212,MR CHOCOLATADA X 1 LT,261,0,0,0,0,0
7798290580465,JUGO TUTY X 200 ML.,42,0,0,0,0,0
7798290581271,LECHE DESCREMADA ABU ISA ,43,0,0,0,0,0
7798290581585,JUGO TUTTI X200ML,66,0,0,0,0,0
7798290581592,TUTTI X 200 ML,66,0,0,0,0,0
7798290581608,JUGO TUTTI MIX DE FRUTAS 200 ML,66,0,0,0,0,0
7798290581639,TUTTI X 1 LTS,159,0,0,0,0,0
7798290581691,TUTTI X 1 LTS,518,0,0,0,0,0
7798290581721,JUGOS SMUDIS X 500 ML,185,0,0,0,0,0
7798290581868,JUGO TUTTI X200ML,66,0,0,0,0,0
7798290581936,CHOCOLATADA X 20 ML,231,0,0,0,0,0
7798290581943,CHOCOLATADA X 1 LTS,850,0,0,0,0,0
7798291190045,KOKOMO X 200 ML.,"4,5",0,0,0,0,0
7798291190052,JUGO KOKOMO X 200 ML.,"4,8",0,0,0,0,0
7798291359817,WERKE LED 8 W.,30,0,0,0,0,0
7798291359831,WERKE 10 W,30,0,0,0,0,0
7798291359855,WERKE 12 W.,30,0,0,0,0,0
7798291590043,REY DE ORO X 220 GR.,58,0,0,0,0,0
7798294150060,BUDIN ,"8,5",0,0,0,0,0
7798295010097,PAPEL ALUMINIO X 10 MTS,70,0,0,0,0,0
7798298130013,ARROZ X 1 KG.YATAY ,41,0,0,0,0,0
7798298130020,ARROZ YATAY X 500 ,22,0,0,0,0,0
7798300910114,GIRASOL X 10 U.,15,0,0,0,0,0
7798302400057,SURTIDA ODISEA X 400 GR.,21,0,0,0,0,0
7798302870034,DULCE REINA ,"3,5",0,0,0,0,0
7798302870058,PASTAFLORA X 43 GR.,4,0,0,0,0,0
7798302870096,ALFAJOR DULCE REINA ,"3,5",0,0,0,0,0
7798303170034,SOLEMNE X 900 ,40,0,0,0,0,0
7798303170041,ACEITE MESCLA X 1.5,27,0,0,0,0,0
7798303170058,ACEITE DESCOLLANTE X 900,19,0,0,0,0,0
7798303170065,ACEITE X 900 ML SOLEMNE GIRASOL,115,0,0,0,0,0
7798303170072,ACEITE X 5 LTS ,88,0,0,0,0,0
7798303170096,DESCOLLANTE GIRASOL,26,0,0,0,0,0
7798303170119,ACEITE X 1.5 LTS. GIRASOL,33,0,0,0,0,0
7798306570015,BLUE DEMON,16,0,0,0,0,0
7798306740210,MULTILED X5W,451,0,0,0,0,0
7798306741392,MULTILED X10W,494,0,0,0,0,0
7798306741811,MULTILED X7W GOTA,557,0,0,0,0,0
7798310270031,GRANOLA TRADICIONAL X 1KG,300,0,0,0,0,0
7798310270048,GRANOLA TRADICIONAL X 400G,140,0,0,0,0,0
7798310270079,GRANOLA ARANDONOS Y COCO X 400G,140,0,0,0,0,0
7798310270086,GRANOLA ARANDONOS Y COCO X 1KG,300,0,0,0,0,0
7798310270116,GRANOLA CHOCOLATE X 400G,140,0,0,0,0,0
7798310270123,GRANOLA CHOCOLATE X 1 KG,300,0,0,0,0,0
7798310270147,MIX PREMIUM X 400G,265,0,0,0,0,0
7798310270178,MIX TOSTADO X 400G,265,0,0,0,0,0
7798310270338,MIX FITNESS X 400G,265,0,0,0,0,0
7798310270376,GRANOLA MUESLI X 400G,140,0,0,0,0,0
7798310270383,GRANOLA MUESLI X 1KG,300,0,0,0,0,0
7798310270406,GRANOLA PASTA DE MANI X 400G,140,0,0,0,0,0
7798310270413,GRANOLA PASTA DE MANI X 1KG,300,0,0,0,0,0
7798310270420,AVENA INSTANTANEA X 400G,80,0,0,0,0,0
7798310270437,AVENA TRADICIONAL X 400G,80,0,0,0,0,0
7798310620508,SECADOR DE PISO,50,0,0,0,0,0
7798311170019,TABACO PACHA MAMA,1968,0,0,0,0,0
7798311170101,PAPELILLOS X 25 U.,1120,0,0,0,0,0
7798311170187,PAPELILLOS RIZLA X 25 U.,1120,0,0,0,0,0
7798311170293,FILTRO DR PIN SLIM,1045,0,0,0,0,0
7798311170408,FILTRO DR PIN REGULAR,943,0,0,0,0,0
7798311170439,MAQUINA PARA ARMAR CIGARRILLOS ,1939,0,0,0,0,0
7798311602732,CUADERNO TAPA BLANDA X 48 HOJAS,45,0,0,0,0,0
7798311608987,CUADERNILLO ESPIRAL ,1500,0,0,0,0,0
7798311755520,MI PRINCESA FAVORITA,1160,0,0,0,0,0
7798314120202,GOMAS SIMBALL BLANCAS X 5,430,0,0,0,0,0
7798314120219,GOMAS SIMBALL BLANCA X 36 U,2880,0,0,0,0,0
7798314125405,LAPICERAS DE COLORES SIMBALL X 10,900,0,0,0,0,0
7798314125429,LAPICERA SIMBAL X50U,4800,0,0,0,0,0
7798314230024,FIDEO VERIZZIA,80,0,0,0,0,0
7798314230055,FIDEO VERIZZIA,17,0,0,0,0,0
7798314230086,FIDEO VERIZZIA,17,0,0,0,0,0
7798314230178,FIDEO VERIZZIA,17,0,0,0,0,0
7798314230314,FIDEO VERIZZIA,17,0,0,0,0,0
7798315708607,ROMPECABEZAS X 2 X 4 PIEZAS,105,0,0,0,0,0
7798315708959,AJEDREZ DE MADERA,100,0,0,0,0,0
7798315708966,DAMAS DE MADERA,100,0,0,0,0,0
7798315709017,LAMINA INFANTIL ,340,0,0,0,0,0
7798315709062,PIZARRA GRANDE,250,0,0,0,0,0
7798315709277,MEMORIA DOMINO,300,0,0,0,0,0
7798315709338,RPMPECABEZAS X 15 PIEZAS,105,0,0,0,0,0
7798315709574,TANGRAM GRANDE,400,0,0,0,0,0
7798315709581,JUEGO DE MEMORIA ,300,0,0,0,0,0
7798315709956,PORTA CELULAR,415,0,0,0,0,0
7798316700808,ACEITE LEGITIMO X 900 ML,350,0,0,0,0,0
7798317970019,TOSTADAS DE ARROZ X 3 X 100G,55,0,0,0,0,0
7798317970026,TOSTADAS DE ARROZ X 3 X 100G,55,0,0,0,0,0
7798317970033,TOSTADAS DE ARROZ X 3 X 100G,55,0,0,0,0,0
7798317970040,TOSTADAS DE ARROZ X 3 X 100G,55,0,0,0,0,0
7798317970057,TOSTADAS DE ARROZ X 3 X 100G,55,0,0,0,0,0
7798317970163,TOSTADAS ALL RICE X 70 G,60,0,0,0,0,0
7798317970170,TOSTADAS ALL RICE X 70 G,60,0,0,0,0,0
7798317970187,TOSTADAS ALL RICE X 70 G,60,0,0,0,0,0
7798317970194,TOSTADAS ALL RICE X 70 G,60,0,0,0,0,0
7798317970200,TOSTADAS ALL RICE X 70 G,60,0,0,0,0,0
7798317970392,REBOSADOR CON SAL X 250 G,103,0,0,0,0,0
7798317970408,REBOSADOR SIN SAL ,103,0,0,0,0,0
7798317970415,BUDIN INSTANTANEO X 250 G,95,0,0,0,0,0
7798317970422,COOKIES PREMEZCLA X 250 G,95,0,0,0,0,0
7798317970439,HARINA DE ARROZ X 1 KG,185,0,0,0,0,0
7798317970446,FIDEO DE ARROZ X 300 G,129,0,0,0,0,0
7798317970453,FIDEO DE ARROZ X 300 G,129,0,0,0,0,0
7798317970460,FIDEO DE ARROZ X 300 G,129,0,0,0,0,0
7798318340132,DURAZNO AISOL,93,0,0,0,0,0
7798318370221,REGLA SUPERFLEX,40,0,0,0,0,0
7798318374908,PLASTILINA UTIL UNO,200,0,0,0,0,0
7798318376162,REGLA FLEXIBLE 30 CM,130,0,0,0,0,0
7798318378227,LAPICERA CON GOMA BORRATINTA,100,0,0,0,0,0
7798318651139,AURICULARES INOVA COMUN,140,0,0,0,0,0
7798318652198,CARGADOR INOVA,180,0,0,0,0,0
7798318652266,CARGADOR INOVA ,220,0,0,0,0,0
7798318652273,CARAGADOR INOVA,220,0,0,0,0,0
7798318653034,CARGADOR INOVA ,300,0,0,0,0,0
7798320380164,DULCE DE LECHE X 200,19,0,0,0,0,0
7798320882316,CAAMION PALA MOVIBLE ,2300,0,0,0,0,0
7798320882330,CAMION VIAL CON ACCESORIOS ,6600,0,0,0,0,0
7798320882347,SUPER TRUCK ,3340,0,0,0,0,0
7798320882361,CAMION MILITAR CON SOLDADITOS,6600,0,0,0,0,0
7798320882408,CAMION COMBUSTIBLE ART 240 ,6600,0,0,0,0,0
7798320882415,SUPER TRUCK ,3340,0,0,0,0,0
7798320882422,CAMION SUPER TRUCK BOMBEROS,6600,0,0,0,0,0
7798320882446,PICK UP BOMBERO ,3100,0,0,0,0,0
7798320882453,PICK UP POLICE ,3100,0,0,0,0,0
7798320882477,PICK UP VIAL ,6600,0,0,0,0,0
7798321920017,DULZURAS EL SUR ,14,0,0,0,0,0
7798321920024,DULZURAS EL SUR ,14,0,0,0,0,0
7798321920031,DULZURAS EL SUR ,14,0,0,0,0,0
7798321920055,PECOSAS CHIPS X 160 GR.,18,0,0,0,0,0
7798321941210,LAMPARAS LED ,65,0,0,0,0,0
7798322281179,GENERALA ,375,0,0,0,0,0
7798322400525,CREAZY POP X 10 U.,60,0,0,0,0,0
7798322400532,CRAZY POP X10U,65,0,0,0,0,0
7798322400686,CANDELA X 25 U.,5000,0,0,0,0,0
7798322400754,PUNCHY MONKEY,147,0,0,0,0,0
7798322400846,CHUPETIN DOGGY POP FUN,930,0,0,0,0,0
7798322402222,PELUCHE CRUNCHIMALS CHICOS ,850,0,0,0,0,0
7798322402246,PELUCHE CRUNCHIMALS GRANDE ,1665,0,0,0,0,0
7798322402727,PENTA PELO CANDELA,100,0,0,0,0,0
7798322402901,POPPI DOLL KIARA ,250,0,0,0,0,0
7798322402956,POPPI KIARA Y SU MASCOTA,550,0,0,0,0,0
7798322403007,KIARA Y SU AUTO,1695,0,0,0,0,0
7798322403045,MOTO HOTWHEELS ,300,0,0,0,0,0
7798322403069,CUTRISICLO HOTWHEELS,300,0,0,0,0,0
7798322403113,PELUCHE FLIPAZOO,2090,0,0,0,0,0
7798322403137,CHUPETIN CRAZY CHIPS TATTOO TIRA X10U,212,0,0,0,0,0
7798322403151,CRAZY CHIPS FRUTILLA,211,0,0,0,0,0
7798322403168,CRAZY CHIPS MNAILS CHUPETINES X10U,213,0,0,0,0,0
7798322403182,CRAZY SUPER DIVERTIDO,120,0,0,0,0,0
7798322403205,SQUISHY UNICORNIO ,1000,0,0,0,0,0
7798322403212,UNICORNIO SQUISHY CAJA X 6 UNIDADES,1596,0,0,0,0,0
7798322403243,PELOTA ANTI ESTRES ,150,0,0,0,0,0
7798322403267,SLINGSHOT DINO ,250,0,0,0,0,0
7798322403281,GOMA ANTI ESTRES ,130,0,0,0,0,0
7798322403342,ENCENDEDOR HOGAR CANDELA ,280,0,0,0,0,0
7798322403502,LA GALLINITA COQUITA ,300,0,0,0,0,0
7798322750088,VEGGIEDAY SOPA CREMOSA 663GR VERDURAS,"32,5",0,0,0,0,0
7798322750095,VEGGIEDAY SOPA CREMOSA 663GR ESPARRAGOS,"32,5",0,0,0,0,0
7798322750101,VEGGIEDAY SOPA CREMOSA 663GR ZAPALLO,"32,5",0,0,0,0,0
7798322750118,VEGGIEDAY SOPA CREMOSA 663GR CHOCLO,"32,5",0,0,0,0,0
7798323420010,HOOPS YOGUR ,"12,5",0,0,0,0,0
7798323420027,HOOPS YOGURT 40GR,12,0,0,0,0,0
7798324540021,FRUGGINA RINDE 7 LITROS ,250,0,0,0,0,0
7798326310080,POTE HEROE GELATINA X 90 U.,260,0,0,0,0,0
7798326310097,POTE GELATINA HEROE X 90 U.,260,0,0,0,0,0
7798326310103,POTE GELATINA HEROE X 90 U.,260,0,0,0,0,0
7798326310165,PASTILLEROS X 24 U.,330,0,0,0,0,0
7798326310196,HUEVOS X 16 TOCA TOCA,1643,0,0,0,0,0
7798326310202,CALABAZA HALLOWEEN,400,0,0,0,0,0
7798326310387,PASTILLAS DRINK CANDY X 24U,3920,0,0,0,0,0
7798326310523,HUEVOS X 16 TOCA TOCA,1643,0,0,0,0,0
7798326370022,HISOPOS,42,0,0,0,0,0
7798326370046,HISOPOS COTONETES ,42,0,0,0,0,0
7798326373009,HISOPO X100,40,0,0,0,0,0
7798332790012,AZUCAR X 1 KG.,170,0,0,0,0,0
7798332790029,AZUCAR X 1 KG.,170,0,0,0,0,0
7798335280015,LECHE GANDARA,66,0,0,0,0,0
7798335280022,LECHE DESCREMADA GANDARA,66,0,0,0,0,0
7798336391413,CARPETA 3 GANCHOS BIA,330,0,0,0,0,0
7798336396968,CUADERNO BIG POCKET X48H,650,0,0,0,0,0
7798336396975,CUADERNO BIG POCKET X48H,650,0,0,0,0,0
7798336397019,CUADERNO BIG POCKET X48H,650,0,0,0,0,0
7798337630016,PAPAS LISTAS X 70 GR.,322,0,0,0,0,0
7798337630030,PAPAS LISTAS X 500 GR.,2161,0,0,0,0,0
7798337631013,PAPAS LISTAS ONDULADAS X 70 G,322,0,0,0,0,0
7798337631204,PAPA LISTOS X 30 GR.,13,0,0,0,0,0
7798337631228,PAPAS LISTAS JAMON SERRANO X 65 G,472,0,0,0,0,0
7798337631235,PAPAS LISTAS CREMA Y CEBOLLA X 65 G,472,0,0,0,0,0
7798337631242,MANI PELADO  SALADO LISTAS 750GR,305,0,0,0,0,0
7798337631402,PAPAS LISTAS CHEDDAR X 65 G,472,0,0,0,0,0
7798337631426,PAPAS LISTAS KETHUP X 65 G,472,0,0,0,0,0
7798338290066,LECHE ANGELITA ,45,0,0,0,0,0
7798338290073,LECHE ANGELITA ,45,0,0,0,0,0
7798338290486,LECHE ANGELITA ,115,0,0,0,0,0
7798339190068,ESPADOL DETTOL EXFOLIANTE ,217,0,0,0,0,0
7798339190099,ESPADOL DETTOL EXFOLIANTE ,217,0,0,0,0,0
7798339190105,JABON ESPADOL X80G,217,0,0,0,0,0
7798339190112,JABON ESPADOL DETTOL X 3,1095,0,0,0,0,0
7798339190129,JABON ESPADOL X 3U,660,0,0,0,0,0
7798339190136,JABON ESPADOL DETTOL X 3,1250,0,0,0,0,0
7798340710040,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710149,CORAZONCITO X 12 U,85,0,0,0,0,0
7798340710187,CORAZONCITOS DORIN S ,85,0,0,0,0,0
7798340710194,CORAZONCITO X 12 U.,85,0,0,0,0,0
7798340710200,CORAZONCITOS X 12 ,85,0,0,0,0,0
7798340710217,CORAZONCITOS X 12 U.,85,0,0,0,0,0
7798340710248,LUCKY 8 X 200 GR.,660,0,0,0,0,0
7798340710323,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710330,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710378,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710392,LUCKY 8 X 200 GR.,660,0,0,0,0,0
7798340710408,LUCKY 8 X 200 GR,660,0,0,0,0,0
7798340710415,LUCKY 8 X 200 GR.,660,0,0,0,0,0
7798340710439,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710453,DORINS X 20U,1831,0,0,0,0,0
7798340710477,CORAZONCITOS X 12 U.,85,0,0,0,0,0
7798340710514,DORINS X 24 U,1831,0,0,0,0,0
7798340710552,DORIS MARACUYA X 12 U.,85,0,0,0,0,0
7798340710569,LUCKY PASTILLAS A GRANEL 500GR,347,0,0,0,0,0
7798340710583,DORIS TUTY FRUTY X 12 U,85,0,0,0,0,0
7798340710590,LUCKY 8 X 200 GR.,660,0,0,0,0,0
7798340710668,DORINS X 24 U,1831,0,0,0,0,0
7798340710682,PASTILLAS LUCKY X 200 G,660,0,0,0,0,0
7798340710699,PASTILLAS LUCKY X 200 G,660,0,0,0,0,0
7798340710705,LUCKY 5 X 240 G ,881,0,0,0,0,0
7798340710712,LUCKY 12,945,0,0,0,0,0
7798340990015,TEREREICO X 1 LTS ,42,0,0,0,0,0
7798342717146,DURAZNO BON MAR ,290,0,0,0,0,0
7798342990167,PAN RALLAFO SOL DE CAMPO,43,0,0,0,0,0
7798342990174,PAN RALLADO SOL DE CAMPO,43,0,0,0,0,0
7798346561325,CARPETAS TRES GANCHOS ,"8,5",0,0,0,0,0
7798347050019,BARCELONA,55,0,0,0,0,0
7798347050033,ALFAJOR BARCELONA X 30 U,1650,0,0,0,0,0
7798347050040,ALFAJOR BARCELONA X 30 U,1650,0,0,0,0,0
7798347050064,BARCELONA ,55,0,0,0,0,0
7798347080016,CANDELA LED 7 W,71,0,0,0,0,0
7798347080023,LED CANDELA X 7 W,71,0,0,0,0,0
7798347080030,CANDELA LED 9 W,75,0,0,0,0,0
7798347080047,CANDELA LED X 9 W.,75,0,0,0,0,0
7798347080054,CANDELA LED X 12 W.,60,0,0,0,0,0
7798347080061,CANDELA LED X 12 W.,91,0,0,0,0,0
7798347080078,ENCENDEDORES CAJA X 25 U.,640,0,0,0,0,0
7798347080092,COCO TWIST ,10,0,0,0,0,0
7798347080108,COCO TWIST X 8 U.,120,0,0,0,0,0
7798347080245,POPPI 5 ACCESORIOS,935,0,0,0,0,0
7798347080283,POPPI CON CUNA,620,0,0,0,0,0
7798347080313,POPPPI BEBE,425,0,0,0,0,0
7798347080368,SQUISHY DOG X UNIDAD,418,0,0,0,0,0
7798347080375,SQUISHY X 6 UNIDADES,2508,0,0,0,0,0
7798347080382,HUEVO DE SIRENA ,230,0,0,0,0,0
7798347080405,BANANA LOCA,235,0,0,0,0,0
7798347080429,ARCO IRIS MAGICO SQUISHY ,1000,0,0,0,0,0
7798347080436,SQUISHY ARCO IRIS MAGICO X 6 UNIADES,1710,0,0,0,0,0
7798347080443,HUEVO DE DINO,175,0,0,0,0,0
7798347080467,CARAS LOCAS SQUISHY,1000,0,0,0,0,0
7798347080474,CARAS LOCAS SQUISHY X 6UNIDAES,2160,0,0,0,0,0
7798347080481,HELADO LOCO,100,0,0,0,0,0
7798347080542,LACER POP,835,0,0,0,0,0
7798347080603,POPPI BABY MOEDILLO,300,0,0,0,0,0
7798347080610,POPPI GITARRA ,900,0,0,0,0,0
7798347080627,TROMPETA MUSICAL,900,0,0,0,0,0
7798347080634,POPPI PIANO ,700,0,0,0,0,0
7798347080658,INSECTO CON LUCES MUSICALES POPPI BABY,900,0,0,0,0,0
7798347080665,INSECTO MUSICAL,900,0,0,0,0,0
7798347080702,MINI ORGANO MUSICAL,900,0,0,0,0,0
7798347080719,TELEFONO MUSICAL,600,0,0,0,0,0
7798347080726,CAMARA MUSICAL,900,0,0,0,0,0
7798347080733,POPPI BABY SONAJERO ,425,0,0,0,0,0
7798347080740,TAMBOR MUSICAL POPPI BABY +12M,750,0,0,0,0,0
7798347080757,PEQUEÑO ORGANO INTERACTIVO POPPI BABY,4010,0,0,0,0,0
7798347080764,ORGANO COMBINADO PAPPI BABY ,4440,0,0,0,0,0
7798347080788,CASA MUSICAL,1700,0,0,0,0,0
7798347080795,PARAISO ANIMAL ,8000,0,0,0,0,0
7798347080801,BENGALITAS PARA TORTAS CANDELA X4 U,114,0,0,0,0,0
7798347081396,LAPICERAS CANDELA X50U,740,0,0,0,0,0
7798347081402,LAPICERAS CANDELA X 50U,393,0,0,0,0,0
7798347081426,CINTA DE EMBALAR CANDELA ,60,0,0,0,0,0
7798347082898,TIMBRE INALAMBRICO ,1800,0,0,0,0,0
7798347083055,GLITTER EN AEROSOL,398,0,0,0,0,0
7798347083062,GLITTER EN AEROSOL,398,0,0,0,0,0
7798347083079,GLITTER EN AEROSOL,398,0,0,0,0,0
7798347089385,SHARK POP ,896,0,0,0,0,0
7798347089392,WACKY MONNEY ,896,0,0,0,0,0
7798347089408,UNI POP,835,0,0,0,0,0
7798347089415,PUPPY HOUSE,890,0,0,0,0,0
7798347089569,CINTA CANDELA MEDIANA,82,0,0,0,0,0
7798347089583,CINTA ANCHA CANDELA ,171,0,0,0,0,0
7798347089859,ZAPATILLA CANDELA ,1052,0,0,0,0,0
7798348860013,PAPA PAPAX X 70 GR.                   22,351,0,0,0,0,0
7798348860037,PAPAX X 600 G,2335,0,0,0,0,0
7798348860044,PAPA PAPAX X 70 GR AMERICANO,351,0,0,0,0,0
7798348860068,PAPAX X 600 G,2335,0,0,0,0,0
7798348860075,CONITOX QUESO,398,0,0,0,0,0
7798348860099,CONITOX QUESO X 400G,355,0,0,0,0,0
7798348860105,CONITOX PIZZA X 60 GR.,398,0,0,0,0,0
7798348860129,CONITOX PIZZA X 400G,355,0,0,0,0,0
7798348860136,CONITOX MANTECA X 60 GR.,53,0,0,0,0,0
7798348860181,NACHITOX X 100 G,330,0,0,0,0,0
7798348860198,PAPAX SABORIZADA X 70 G,438,0,0,0,0,0
7798348860228,PAPAX SABORIZADA X 70 G,438,0,0,0,0,0
7798350081246,PAÑALES COTTON ,2542,0,0,0,0,0
7798350081253,PAÑALES COTTON ,2542,0,0,0,0,0
7798350084230,PAÑALES COTTON,2542,0,0,0,0,0
7798350500013,PLASTICOLA X 40 G,"143,06",0,0,0,0,0
7798350500020,PLASTICOLA X 12 X 40 G,1716,0,0,0,0,0
7798350590212,CINTA FIX X 12 ROLLOS,280,0,0,0,0,0
7798353430010,ALFAJOR CAPRICHO ,142,0,0,0,0,0
7798353430027,ALFAJOR CAPRICHO ,142,0,0,0,0,0
7798353430034,ALFAJOR CAPRICHO ,142,0,0,0,0,0
7798353430058,ALFAJOR CAPRICHO ,142,0,0,0,0,0
7798353430119,ALFAJOR CAPRICHO,142,0,0,0,0,0
7798353430157,ALFAJOR CAPRICHO ,142,0,0,0,0,0
7798353430164,ALFAJOR WEY X43G,66,0,0,0,0,0
7798353430171,ALFAJOR WEY X43G,66,0,0,0,0,0
7798354700013,SPAGHETTI MINUCHA X500G,168,0,0,0,0,0
7798354700020,MOSTACHOL MINUCHA X500G,168,0,0,0,0,0
7798354700051,PURE LA MINUCHA ,70,0,0,0,0,0
7798354700198,TOMATE TRITURADO MINUCHA,608,0,0,0,0,0
7798354700495,JUGO LA MINUCHA X 1 LTS,280,0,0,0,0,0
7798355480174,PAN DULCE DELI PAN X400G,545,0,0,0,0,0
7798355480181,PAN DULCE DELI PAN SIN FRUTAS,545,0,0,0,0,0
7798355480198,PAN DULCE DELI PAN X400G,545,0,0,0,0,0
7798359560216,ALFAJOR BIENVA STEVIA,130,0,0,0,0,0
7798359560254,ALFAJOR BIENVA STEVIA,130,0,0,0,0,0
7798360810010,KUKINAS CHOCOLATE X 180G,66,0,0,0,0,0
7798360810034,KUKINAS VAINILLA X 180 G,40,0,0,0,0,0
7798360810058,KUKINAS CON CHIPS X 133G,67,0,0,0,0,0
7798360810072,KUKINAS ANILLOS X 180G,43,0,0,0,0,0
7798360810096,KUKINAS BATON C/ CHIPS X 180G,43,0,0,0,0,0
7798360810119,BIZCOCHITOS KUKINAS X 180 G,30,0,0,0,0,0
7798360810133,KUKINAS CON CHIPS 80 G,40,0,0,0,0,0
7798362627111,YERBA SIERRAPURA,875,0,0,0,0,0
7798362627128,SIERRAPURA X 500G,875,0,0,0,0,0
7798362627135,YERBA SIERRAPURA,875,0,0,0,0,0
7798362627142,YERBA SIERRAPURA,875,0,0,0,0,0
7798362627166,SIERRAPURA X 500G,875,0,0,0,0,0
7798362627920,YERBA ENTRESIERRAS X500G,719,0,0,0,0,0
7798364130015,MUÑECO SUEÑOS DE BEBE,1600,0,0,0,0,0
7798364720018,ENCENDEDOR SILVERTEC X 50U,10000,0,0,0,0,0
7798365820014,MANI X 100 GR.,80,0,0,0,0,0
7798365820021,MANI X 100.GR.,80,0,0,0,0,0
7798367895201,PLATO + VASO CON SORBETE ,1700,0,0,0,0,0
7798367895218,PLATO + VASO CON SORBETE ,1700,0,0,0,0,0
7798367895225,PLATO + VASO CON SORBETE ,1700,0,0,0,0,0
7798367895232,PLATO + VASO CON SORBETE ,1700,0,0,0,0,0
7798367895249,PLATO + VASO CON SORBETE ,1700,0,0,0,0,0
7798367897656,SET DE MATE ARGENTINA ,1700,0,0,0,0,0
7798368732659,YERBA HSC X500G,616,0,0,0,0,0
7798370150106,PAN DE HAMBURGUEZA VICNIK,70,0,0,0,0,0
7798370150205,PAN DE PANCHO VICNIK,70,0,0,0,0,0
7798370150359,PAN LACTAL VICNIK GRANDE ,92,0,0,0,0,0
7798370150366,PAN LACTAL VICNIK CHICO,119,0,0,0,0,0
7798370150403,PAN GRANDE X480G VICKIC,146,0,0,0,0,0
7798371460082,SET DE GLOBOS PRINCESA ,381,0,0,0,0,0
7798371460112,SET DE GLOBOS UNICORNO,415,0,0,0,0,0
7798371460129,SET DE GLOBOS 1 AÑO NENE,415,0,0,0,0,0
7798371460136,SET DE GLOBOS 1 AÑO NENA,415,0,0,0,0,0
7798371460167,CORTINA GLOBOS FUTBOL,415,0,0,0,0,0
7798371460228,CORTINA GLOBOS PASTEL,415,0,0,0,0,0
7798371460235,CORTINA GLOBOS PASTEL ROSA,415,0,0,0,0,0
7798373411174,CUADERNILLO ESPIRAL ,1500,0,0,0,0,0
7798376700015,FADECOP X 3,208,0,0,0,0,0
7798376990017,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798376990024,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798376990031,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798376990048,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798376990055,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798376990062,JUGO D2 LITROS X 20,1021,0,0,0,0,0
7798377670010,YERBA PROGRESO X 500 GR.,210,0,0,0,0,0
7798382460057,ACEITE PREMIER X 900 ML,424,0,0,0,0,0
7798383440300,GEL WALFOR X250G,1100,0,0,0,0,0
7798383440386,GEL WALFOR X250G,1100,0,0,0,0,0
7798389120329,TE MIX DE SABORES PATAGONIA X30,785,0,0,0,0,0
7798397690012,ALGAJOR TOGI X 45G,33,0,0,0,0,0
7798407105383,CORAZONCITOS X 12 U.,85,0,0,0,0,0
7798407870014,LAVANDINA VAL X 1 LTS,341,0,0,0,0,0
